timestamp,date,hour,minute_of_day,is_night,pir_gpio,motion_5min_sum,motion_30min_sum,no_motion_duration_min,first_motion,last_motion,night_motion_count,sleep_start,sleep_end,accel_mag,gyro_mag,activity_index,activity_10min_mean,activity_30min_max,temp_comfort,humi_comfort,env_discomfort,sht30_temp_raw,sht30_humi_raw,bh1750_raw
2026-06-23 13:04:12,2026-06-23,13,784,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,4.242640687119285,1.0,2.6213203435596424,2.2301028284231617,7.560083352112458,0,0,2.0940365225749473,28.434,32.4651,115.0
2026-06-23 13:04:27,2026-06-23,13,784,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.7416573867739413,0.0,1.8708286933869707,2.220392716665427,7.560083352112458,0,0,2.087910785133737,28.434,32.5383,115.0
2026-06-23 13:04:42,2026-06-23,13,784,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,2.23606797749979,0.0,1.118033988749895,2.191383276457123,7.560083352112458,0,0,2.096924746599172,28.4554,32.4773,115.0
2026-06-23 13:04:57,2026-06-23,13,784,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,2.449489742783178,1.0,1.724744871391589,2.1794181891477504,7.560083352112458,0,0,2.098879533944507,28.4127,32.3613,115.0
2026-06-23 13:05:12,2026-06-23,13,785,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,4.123105625617661,1.0,2.5615528128088303,2.1889715547392776,7.560083352112458,0,0,2.094376720745339,28.4554,32.5078,116.0
2026-06-23 13:05:27,2026-06-23,13,785,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,5.744562646538029,0.0,2.8722813232690143,2.1923132681328577,7.560083352112458,0,0,2.084954624672788,28.4234,32.5505,116.0
2026-06-23 13:05:43,2026-06-23,13,785,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.1622776601683795,1.0,2.08113883008419,2.1975710215502877,7.560083352112458,0,0,2.0839253160428863,28.4234,32.5628,116.0
2026-06-23 13:05:57,2026-06-23,13,785,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.0,1.4142135623730951,2.2071067811865475,2.198790881200509,7.560083352112458,0,0,2.088529600662735,28.4234,32.5078,116.0
2026-06-23 13:06:13,2026-06-23,13,786,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,2.23606797749979,1.4142135623730951,1.8251407699364424,2.1892417309192562,7.560083352112458,0,0,2.0900625318263675,28.4234,32.4895,117.0
2026-06-23 13:06:28,2026-06-23,13,786,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,2.449489742783178,1.0,1.724744871391589,2.161230155706253,7.560083352112458,0,0,2.0894414990082346,28.434,32.52,116.0
2026-06-23 13:06:44,2026-06-23,13,786,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,2.8284271247461903,1.0,1.9142135623730951,2.171585494765581,7.560083352112458,0,0,2.090462242227249,28.434,32.5078,116.0
2026-06-23 13:06:59,2026-06-23,13,786,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.0,1.0,2.0,2.17004667444536,7.560083352112458,0,0,2.087241071103192,28.4554,32.5933,117.0
2026-06-23 13:07:14,2026-06-23,13,787,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,1.4142135623730951,0.0,0.7071067811865476,2.140953626640349,7.560083352112458,0,0,2.0932173664507734,28.4768,32.5689,116.0
2026-06-23 13:07:29,2026-06-23,13,787,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,2.0,1.0,1.5,2.109988306952203,7.560083352112458,0,0,2.0815940153748627,28.4661,32.6848,116.0
2026-06-23 13:07:46,2026-06-23,13,787,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.3166247903554,1.0,2.1583123951777,2.1285907777723185,7.560083352112458,0,0,2.086670888962714,28.4661,32.6238,114.0
2026-06-23 13:08:00,2026-06-23,13,788,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,3.1622776601683795,0.0,1.5811388300841898,2.083127018905578,7.560083352112458,0,0,2.0906104408787187,28.4874,32.6238,114.0
2026-06-23 13:08:15,2026-06-23,13,788,0,0.0,0.0,0.0,28.966666666666665,2026-06-23 13:19:11,2026-06-23 14:22:15,0.0,2026-06-23 04:35:17,2026-06-23 14:22:29,4.69041575982343,1.4142135623730951,3.0523146610982623,2.078425626702937,7.560083352112458,0,0,2.090227955641309,28.4661,32.5811,114.0
